Domenica  ,53.4061162022812
Lilia  ,31.473771844993937
Quintin  ,2.3107996022888155
Marylynn  ,25.087649717252635
Portia  ,80.91134248406348
Lavonna  ,85.5098041493159
Tamara  ,31.830442227853496
Gustavo  ,99.0004727958041
Hosea  ,8.505615531728882
Dominque  ,78.48974716939793
Frances  ,60.37296742280366
Lenora  ,19.109425307963935
Kassie  ,38.19812718656226
Jake  ,90.33087220884232
Francine  ,27.030379652010716
Lyle  ,2.7385055668669556
Nichol  ,67.97274060877325
Mitch  ,99.74877349881227
Ernesto  ,98.88342077379905
Fannie  ,104.62446768042037
Brenton  ,69.28711690800564
Jules  ,58.10199065589997
Kristi  ,17.642136779034402
Fidel  ,84.87674919847538
Olen  ,14.08383373588389
Annelle  ,74.95711775037958
Setsuko  ,93.40096242314416
Corinna  ,88.25569443119713
Kathleen  ,41.12647654067203
Ariana  ,89.1183126115829
Garfield  ,99.2637164086685
Randell  ,136.04042189637357
Chanda  ,49.08474504407364
Anna  ,4.703898368884141
Geralyn  ,29.936866301688404
Delpha  ,67.19684852541799
Angie  ,68.89619055396682
Rufus  ,43.94280988298834
Elma  ,15.252260237932747
Cherelle  ,121.854113644926
Garry  ,95.23091206543509
Tomas  ,59.21434607421947
Loreen  ,92.46358994918026
Annamae  ,56.45741795111236
Minerva  ,28.224287512241297
Son  ,87.08793726058288
Tanisha  ,35.960454765715276
Jack  ,78.34077691654097
Tamie  ,9.790044473446446
Thomasena  ,174.58507693298964
Della  ,29.776684044775948
Florentina  ,91.24540545054981
Marjorie  ,60.215778126388706
Melodie  ,82.03113974934384
Alysa  ,98.35541444688721
Willis  ,31.398678901520718
Jolanda  ,45.812688940919486
Seth  ,23.17879091478485
Georgette  ,5.3484736380350455
Nerissa  ,47.21032813458707
Delsie  ,9.285606844394811
Glynis  ,205.82148177564366
Phoebe  ,91.68048609833508
Billy  ,2.0419519890364946
Ellena  ,11.83592660424626
Margurite  ,54.67685251932506
Britta  ,81.27691370844371
Jannette  ,12.99197286366357
Allen  ,74.5064002131142
Elanor  ,99.46298568823119
Kory  ,83.03832364181875
Mozella  ,144.10146664956457
Faith  ,39.82107333045411
Lexie  ,111.16534130122649
Jamison  ,99.49733588378797
Minda  ,33.55128402089021
Alison  ,157.3842708661651
Peggy  ,75.899577866488
Elisa  ,23.31741228103462
Larhonda  ,101.43175379671271
Youlanda  ,20.199426650974296
Grayce  ,67.33911449024241
Delmy  ,17.92302643970349
Marnie  ,93.05218310311595
Marsha  ,72.1964877560869
Pok  ,87.7384059643304
Jon  ,83.48559934571362
Todd  ,116.55760227207247
Mauro  ,87.05717396772992
Shalanda  ,84.39576276128388
Una  ,7.425748514450936
Minnie  ,70.74844623586964
Tressa  ,30.545216971342704
Alix  ,76.32424813798664
Arletha  ,12.886012843320415
Ignacia  ,88.37517282460189
Leon  ,145.65998038023542
Vivienne  ,34.63696649910547
Else  ,57.039371323210005
Georgeanna  ,86.34180290737645
Aleisha  ,96.04762688620413
Meagan  ,26.208468158079146
Chris  ,118.34701842184077
Laquanda  ,93.82171597082818
Dorris  ,90.00224725742588
Debra  ,20.099618059984248
Joella  ,86.95319540594288
Clarisa  ,5.297059518085156
Tarah  ,95.05646317397168
Tianna  ,38.62427681024209
Maximo  ,130.9479235246721
Shu  ,71.82123571878518
Nieves  ,96.15867525267976
Willena  ,93.06683499376203
Mee  ,38.74047654431201
Ailene  ,97.90269081260145
Alayna  ,31.43276987981971
Dotty  ,57.37144154166741
Vincenza  ,4.4954291025060655
Christen  ,85.5911766319278
Brenna  ,76.97897367372609
Latoria  ,19.723758956747307
Bok  ,94.04256842590738
Dorothy  ,49.36259990964873
Diego  ,61.19308463629562
Roosevelt  ,61.508515951341934
Zana  ,51.419435037288544
Daniele  ,60.02829483303842
Kenna  ,63.099909047956125
Cheryl  ,57.47534115254157
Otto  ,111.19299510791971
Yuki  ,22.51665625907513
Jerold  ,74.15883732757302
Celinda  ,43.17925636758893
Velva  ,39.3875674313497
Concepcion  ,22.814109015529727
Madeleine  ,15.556015915160303
Leida  ,77.83699253677142
Trevor  ,128.40561644893748
Cherish  ,37.646664371128466
Ronda  ,174.8104928339312
Thu  ,17.216153137919378
Cathleen  ,28.158441617086083
Sherman  ,71.86832598456861
Robin  ,69.41558964256603
Maryland  ,86.00074852373419
Tamesha  ,95.52312659229092
Pinkie  ,31.034550343807698
Antonietta  ,137.38789598156706
Richelle  ,77.87045229768717
Charla  ,18.516823708641795
Johnathan  ,62.32402153603943
Eve  ,66.31295836063032
Roxane  ,56.52523652122904
Shane  ,32.77509753376386
Hanh  ,7.75824581534994
Alba  ,92.85700110098516
Hilaria  ,120.55060823013812
Amado  ,13.020546719654858
Sophie  ,12.89406902362542
Tenesha  ,68.7956867985561
Caroll  ,8.664723005703967
Lawrence  ,96.16147890270508
Amberly  ,17.552908071221818
Celeste  ,6.6208424105363655
